domain,tld,email_type,spon_registrar,keyword,httpcode,locate_cmp,web_judge_result
02112580.net,4,0,0,4,3,2,yes
cbblz.cc,3,5,1,1,3,2,no
3456111.com,1,12,11,4,2,1,no
sixtea.com.cn,2,8,12,1,3,2,yes
869v.com,1,0,3,1,1,2,yes
hougong3.com,1,0,0,2,2,2,yes
5225wy.com,1,0,0,1,3,1,no
vip95588e.com,1,1,8,1,2,1,no
juboxingyun.com,1,0,0,4,4,2,no
tianyaclub.com,1,12,1,2,2,2,yes
acbgh.com,1,1,8,1,3,1,no
vszebtc.cc,3,1,4,1,3,1,no
ffyzg.com,1,5,1,1,3,1,no
fanlimao.net,4,0,0,2,2,1,yes
95588zcs.pw,11,0,0,1,4,1,no
9van.net,4,0,9,1,4,2,yes
jiaheyuan.cn,2,1,12,2,2,2,yes
95588gg.top,13,0,0,1,4,1,no
gf9588.com,1,0,0,1,3,2,no
hubeitour.gov.cn,2,12,12,2,2,2,yes
230029.com,1,0,3,1,4,2,no
543.cn,2,1,12,2,2,2,yes
jnfczy.cc,3,5,1,1,3,2,no
96096kp.com,1,0,0,1,2,2,yes
c10086n.cc,3,0,0,1,3,1,no
psy-csg.cc,3,1,4,1,3,1,no
blr01.com,1,0,0,2,3,2,no
ccbfnu.cc,3,0,0,1,4,2,no
623099.com,1,12,12,2,4,1,no
zhengly.com,1,2,1,1,3,2,no
poeeki.cc,3,1,2,1,3,1,no
shopso.cn,2,3,12,1,4,2,yes
kabu4.com,1,1,6,2,2,1,yes
95599-ci.pw,11,0,0,1,2,1,no
444422.com,1,1,6,4,2,1,no
95588jir.cc,3,1,8,1,4,1,no
816006.com,1,0,0,2,2,2,no
kexuelife.com,1,12,1,1,3,2,yes
cvdbqq.com,1,12,6,1,3,1,no
ccomdk.cc,3,5,1,1,3,2,no
yswm.net,4,1,2,2,2,1,yes
ccvoxh.cc,3,5,1,1,3,2,no
wzp-ccbi.cc,3,1,2,1,3,1,no
066968.com,1,12,12,1,1,1,no
sougou.com,1,12,12,1,2,2,yes
haoledi.com,1,0,9,1,4,2,yes
chinahf.net,4,2,1,2,2,1,no
ccbbgr.cc,3,5,1,1,3,2,no
990162.com,1,0,0,2,2,2,no
sdycwk.pw,11,0,0,1,4,1,no
95533ib.com,1,5,1,1,3,2,no
gjfih.com,1,2,8,1,3,1,no
sxjdzs.com,1,1,4,2,2,2,no
cs-ccb.com,1,12,2,1,3,1,no
wh99999.com,1,1,7,1,4,1,yes
icbc-ffc.com,1,0,0,1,3,2,no
ccsscar.cn,2,9,12,1,2,2,no
xiakey.com,1,1,1,1,4,2,yes
cty.cn,2,12,12,2,2,2,yes
icbcro-xyk.com,1,0,0,1,4,2,no
aicbic.com,1,0,0,1,3,2,no
1023.cn,2,12,12,1,3,2,yes
ccvoat.cc,3,5,1,1,3,1,no
ccbtde.cc,3,5,1,1,3,2,no
hy-95533.pw,11,0,0,1,2,1,no
fh090.com,1,0,0,1,4,2,no
ccfourth.com,1,5,1,1,4,2,yes
shouyouwang6223pt.com,1,0,0,2,3,2,no
95588zxh.pw,11,0,0,1,4,1,no
tb188.com,1,1,7,2,2,1,no
gxwvvsi.com,1,2,12,2,2,1,no
green-lawn.cn,2,12,12,2,2,1,yes
knzod.win,12,0,0,1,3,1,no
cbbsdwz.cc,3,1,6,1,3,1,no
gg605.com,1,0,0,1,2,2,no
ghydfc.com,1,2,2,1,3,1,no
wap-95568.cc,3,2,2,1,3,1,no
sdguangju.cn,2,11,12,2,2,2,no
789064.com,1,0,0,4,2,2,no
ccvumn.cc,3,5,1,1,3,2,no
ccvmax.cc,3,5,1,1,3,1,no
shouyw09.com,1,0,0,1,3,2,no
kxsqy.com,1,0,0,1,3,2,no
ccb95533.cc,3,2,8,1,3,1,no
cbskke.cc,3,12,8,1,3,1,no
639516.com,1,12,11,4,2,1,no
cbokse.cc,3,2,12,1,3,1,no
ccb95533.co,10,0,0,1,3,2,no
ccb95533.cn,2,1,12,1,3,2,no
taftky.com,1,1,12,1,2,2,no
wap-vit.cc,3,2,2,1,4,1,no
95588dkf.cc,3,1,8,1,3,1,no
bolanhongtu.com,1,12,7,4,2,1,yes
95588jiy.cc,3,1,8,1,3,1,no
95533lvccb.com,1,2,12,1,4,1,no
95588lir.cc,3,1,8,1,3,1,no
ccbrvy.cc,3,0,0,1,3,2,no
crjgs.com,1,1,2,2,4,1,yes
ciczq.cc,3,1,4,1,3,1,no
cbbhgf.cc,3,1,6,1,3,1,no
fjqun.com,1,12,12,1,4,1,yes
gz1000y.com,1,3,6,1,1,1,yes
ddhyq.com,1,0,0,1,3,2,no
sskee.com,1,5,1,2,2,2,yes
zhishouji.com,1,0,3,1,4,2,yes
loo86onc.cc,3,1,1,1,3,2,no
95588ppr.cc,3,1,8,1,3,1,no
cmcew.com,1,0,0,1,3,1,no
95533md.com,1,3,10,1,3,1,no
40696.com,1,12,7,1,4,2,yes
95588-t.com,1,0,0,1,3,2,no
icbcxym.com,1,0,0,1,4,1,no
liangchan.net,4,1,12,2,2,1,yes
95599-cm.pw,11,0,0,1,4,1,no
6619.net,4,0,3,2,2,2,yes
ccbskt.cc,3,5,1,1,4,2,no
icbch.cn,2,2,12,1,3,2,no
expon.cn,2,1,12,2,2,1,yes
95533v.top,13,0,0,1,3,1,no
3gtmw.com,1,2,6,4,2,1,no
haiwy6.com,1,10,10,2,2,2,no
iahwud.com,1,0,0,1,3,2,no
cbmjus.cc,3,1,8,1,3,1,no
sxmgcbb.cc,3,1,6,1,3,1,no
ccbepr.cc,3,5,1,1,3,2,no
95588-e.com,1,0,0,1,3,2,no
ccboou.cc,3,5,1,1,3,1,no
cbbsjzw.cc,3,1,6,1,3,1,no
tuanyanwang.com,1,1,12,1,1,1,yes
57lunwen.com,1,2,10,1,4,1,yes
zolsky.com,1,3,12,2,2,1,yes
ccbbhd.cc,3,2,8,1,3,1,no
661mi.net,4,0,0,2,4,1,no
uhvzc.cc,3,3,1,1,3,2,no
airsw.com,1,12,1,2,2,1,no
49556.com,1,1,1,1,2,2,no
bjeastln.com,1,1,12,1,4,1,yes
bxfuwu.cn,2,1,12,4,2,2,no
zxcmvn.com,1,0,0,1,3,2,no
gdstc.gov.cn,2,12,12,1,4,2,yes
13998323508.com,1,0,0,1,3,2,no
ccbmxj.cc,3,5,1,1,3,1,no
365age.com,1,12,11,2,2,2,yes
ccbooq.cc,3,1,8,1,3,1,no
wy16.com,1,1,12,1,3,1,no
ccbqoj.com,1,0,0,1,3,2,no
678694.com,1,0,0,4,2,2,no
ruanjia.com,1,0,0,1,2,2,yes
icbcbse.com,1,5,1,1,3,2,no
whx.gov.cn,2,1,12,1,1,2,yes
bcbrka.cc,3,1,6,1,3,1,no
damantou.com,1,1,1,1,1,2,yes
12555.net,4,0,0,1,4,2,no
95533fjccb.com,1,2,12,1,3,1,no
642445.com,1,1,7,4,2,1,no
8pj.net,4,0,0,1,2,2,no
ccdib.cc,3,1,4,1,4,1,no
ccbsxo.cc,3,5,1,1,3,2,no
ccsports.com.cn,2,12,12,2,4,2,no
vipccbd.cc,3,2,8,1,3,1,no
ccbskf.cc,3,5,1,1,3,2,no
ccmano.cc,3,5,1,1,3,2,no
ortwe-wetoh.com,1,0,0,2,3,2,no
520qqa.com,1,0,0,1,3,2,no
95533mt.cc,3,1,8,1,3,1,no
wpsbc.com,1,0,0,1,3,2,no
07525184.com,1,0,0,2,3,2,yes
yanlove.com,1,5,1,1,4,2,yes
2535777.com,1,0,0,2,2,2,yes
erteye.pw,11,0,0,1,2,1,no
ghclbd.win,12,0,0,1,3,1,no
huangshicoczzheng.com,1,0,0,2,3,2,no
ytsgj.com,1,1,7,1,4,1,no
jfwhdadmsem86.com,1,12,11,1,3,1,no
234031.com,1,0,0,4,2,2,no
69ma.cn,2,0,0,1,3,2,no
ccbmeh.cc,3,5,1,1,3,2,no
95533jslccb.com,1,0,0,1,3,1,no
ccbmcn.cc,3,1,2,1,3,1,no
95533yiccb.com,1,2,12,1,4,1,no
jnzhigo.com,1,1,2,1,2,2,no
ccbedz.cc,3,0,0,1,3,1,no
pcy-iccb.cc,3,2,2,1,4,1,no
l0086wkjd.com,1,2,12,1,3,1,no
567245.com,1,0,0,4,2,2,no
cbbhyb.cc,3,5,1,1,3,2,no
gxfcag.cc,3,5,1,1,3,2,no
shengwango.com,1,0,0,1,1,2,no
3567.com,1,0,3,1,4,2,yes
psy-cso.cc,3,0,0,1,3,2,no
4797.org,5,2,12,4,2,1,no
hengidc.com,1,1,2,1,4,1,yes
daojiu.net.cn,2,1,12,2,2,2,no
jbb444.com,1,0,0,1,4,2,no
ccbptx.com,1,3,10,2,2,1,no
zzsyfc.com,1,0,0,1,2,1,no
gsyhvk.com,1,2,2,1,2,1,no
m-ccbdyx.cc,3,1,2,1,3,1,no
49703.com,1,12,11,2,2,2,yes
sun2003.com,1,0,0,4,2,2,no
pay-iccb.cc,3,1,4,1,1,1,no
changzhihao.com,1,0,0,2,2,2,yes
091091.com,1,0,0,1,2,2,no
pj54.com,1,0,0,4,2,2,no
wap-icbu.cc,3,3,2,1,4,1,no
0088.biz,9,12,12,2,2,1,yes
l0086l1.cn,2,2,12,1,4,2,no
612555.com,1,10,10,1,2,2,no
cc400.cc,3,12,7,2,4,1,no
95533c.xyz,15,0,0,1,1,1,no
cbxtto.cc,3,12,8,1,3,1,no
95588uf.com,1,0,0,1,3,2,no
wap-cxvr.cc,3,3,2,1,4,1,no
iuxyr.pw,11,0,0,1,4,1,no
icloud-ios1r.cn,2,12,12,2,2,2,no
95588kjs.cc,3,2,2,1,3,1,no
xtswj.com.cn,2,12,12,2,2,2,no
yxsmarthome.com,1,2,4,1,3,1,no
cgrs168.com,1,1,1,2,2,1,no
cp898.cc,3,0,0,2,2,2,no
zsjiya.cn,2,1,12,1,1,2,no
gsyhke.com,1,2,12,1,3,1,no
dynacore-battery.com,1,12,12,2,2,2,yes
reeytfr.pw,11,0,0,1,2,1,no
cbyeso.cc,3,12,8,1,3,1,no
jsi95533.cc,3,2,8,1,4,1,no
979055.com,1,0,0,2,2,2,no
dengmingshan.net,4,12,12,1,2,1,yes
tesla.cn,2,12,12,2,2,2,yes
ccbrab.com,1,1,12,1,3,1,no
5ieee.com,1,2,12,1,1,1,no
ccbptj.com,1,1,10,2,2,1,no
huoin.cn,2,1,12,1,4,2,no
ff-95599.pw,11,0,0,1,4,1,no
chinavoa.com,1,12,11,2,2,1,yes
jsf10086.com,1,12,11,1,3,1,no
klgkm.com,1,1,12,1,2,1,no
yj518.com,1,2,1,1,3,2,yes
ccbrfe.cc,3,5,1,1,4,1,no
savol.net,4,0,3,1,4,2,yes
95588yll.cc,3,2,8,1,3,1,no
cbkztp.cc,3,12,8,1,3,1,no
xxya08.com,1,0,0,1,3,1,no
om95588r.cc,3,1,12,1,4,1,no
95588wa.cc,3,1,8,1,3,1,no
ydd86.cc,3,1,8,1,3,1,no
vrczy.com,1,0,0,1,3,2,no
hxbxykte.com,1,1,2,1,3,1,no
00522.co,10,2,12,4,4,1,no
ccbpsh.cc,3,5,1,1,3,1,no
jnfgdh.cc,3,5,1,1,3,2,no
95588lij.cc,3,2,8,1,4,1,no
wgsezf.cc,3,5,1,1,3,2,no
11-10086.cc,3,2,2,1,3,1,no
05554.com,1,0,3,4,2,2,no
cbccxe.cc,3,1,6,1,3,1,no
365tmall.net,4,1,8,1,4,2,no
pa-95599.com,1,0,0,1,2,2,no
wap-vcbci.cc,3,3,2,1,3,1,no
nssbt.com,1,1,2,2,2,1,yes
changle.gov.cn,2,12,12,1,1,2,yes
68166522.com,1,0,0,1,3,1,yes
benghuaiguanw.com,1,0,0,1,3,2,no
169uu.net,4,0,0,4,2,2,no
cxsyd.com,1,4,1,2,2,1,no
xadwiremesh.com,1,0,0,2,3,2,yes
ccbyuc.cc,3,12,2,1,3,1,no
quxianwap.com,1,0,0,1,3,2,yes
5927.cc,3,0,12,1,4,2,yes
95588aet.cc,3,1,8,1,3,1,no
l0086kvgf.com,1,0,0,1,3,1,no
95588jyw.cc,3,2,8,2,3,1,no
dzzfw.cc,3,0,0,1,3,2,no
mh2sc.com,1,0,0,1,2,2,yes
cibmyr.cc,3,5,1,1,3,2,no
fqcfm.com,1,0,0,1,3,2,no
longlive.cn,2,3,12,2,2,1,yes
1334.cc,3,0,0,4,2,2,no
qqq999.com,1,0,0,1,3,2,yes
iccuo.com,1,0,0,1,2,2,no
ww00.cc,3,0,0,1,4,2,no
daxiaoshan.com,1,2,2,1,3,1,yes
zjscdb.com,1,1,12,1,3,1,yes
agadfft.pw,11,0,0,1,2,1,no
www5842.com,1,1,12,4,2,1,no
2211365.net,4,0,0,4,2,2,no
ccbbkd.cc,3,1,8,1,3,1,no
cbahan.com,1,0,0,1,3,2,no
100345.com,1,10,10,4,2,2,no
hzsgjj.com,1,2,2,2,2,1,yes
86gps.net,4,0,12,2,2,2,yes
wknc100.com,1,1,2,2,2,1,yes
95588gjy.cc,3,2,2,1,4,1,no
ccbkub.cc,3,5,1,1,3,2,no
crnbb.link,16,1,12,1,3,1,no
pinannb.com,1,1,2,1,3,1,no
zdsoft.com.cn,2,12,12,2,2,2,yes
bohuitoyota.com,1,0,0,2,2,2,yes
z2cb.com,1,0,0,1,4,2,no
shundecity.com,1,2,2,2,2,1,yes
shouyou378.com,1,0,0,1,3,2,no
xinditoys.com,1,0,0,2,2,2,no
0351lxs.cn,2,11,12,1,4,2,yes
ccbnsh.cc,3,5,1,1,3,1,no
comeshoping.com,1,0,0,1,4,2,no
iphonenak.com,1,2,2,1,3,1,no
jffccd.com,1,0,0,1,4,2,no
186578.com,1,0,0,2,3,2,no
gshfce.com,1,2,2,1,3,1,no
chuzhou99.com,1,1,1,2,2,1,yes
kfyuft.pw,11,0,0,1,2,1,no
gsyhed.com,1,2,2,1,3,1,no
duotin.com,1,1,4,2,2,1,yes
0513idc.com,1,12,4,4,2,2,yes
033567.com,1,12,11,1,4,1,no
ccbxhx.com,1,1,12,1,3,1,no
viniki.cn,2,1,12,2,4,2,yes
pzkmx.com,1,0,0,1,3,2,no
icbv.pw,11,0,0,1,2,1,no
cbc-cb.com,1,0,0,1,3,2,no
souy668pt.com,1,0,0,1,3,2,no
ccb-fb.com,1,0,0,1,3,2,no
fz-95588.com,1,0,0,1,3,2,no
czskr.com,1,0,0,1,1,2,yes
13770000005.cn,2,8,12,1,1,2,yes
188gk.com,1,0,0,1,4,2,yes
qshhg.com,1,0,0,1,3,2,no
ccbqjj.cc,3,0,0,1,3,2,no
677422.com,1,0,0,1,2,2,no
95599-se.pw,11,0,0,1,4,1,no
aujqst.pw,11,0,0,2,2,1,no
cm568.com,1,0,0,1,3,1,no
cddtad.com,1,0,0,1,3,1,no
sdfdewzv.cc,3,1,8,1,1,1,no
wap-icbi.cc,3,1,2,1,3,1,no
672966.com,1,0,0,2,3,2,no
monten.cc,3,1,4,1,3,2,no
pny-vrt.cc,3,2,2,1,3,1,no
ccbvix.tk,14,0,0,1,3,2,no
cmbvzj.com,1,12,6,1,3,1,no
95533ra.cc,3,5,1,1,3,2,no
wuming.tech,16,0,0,1,4,1,no
jjzfb.com,1,12,12,1,2,2,no
hbzp.cc,3,1,2,2,2,1,yes
cbbbn.cc,3,5,1,1,4,2,no
968786.com,1,1,7,4,4,1,no
zol.com.cn,2,12,12,3,2,2,yes
00990.com,1,0,0,1,4,2,no
raynray.cn,2,0,0,1,3,2,no
xtxh.net,4,12,12,2,2,1,yes
nyhualu.com,1,9,6,2,3,1,yes
iudsfgo.pw,11,0,0,1,4,1,no
181365.com,1,0,3,1,1,2,no
95533loccb.com,1,2,12,1,4,1,no
iunicb.com,1,2,12,1,3,1,no
ghitfc.cc,3,5,1,1,3,2,no
wgsyhrt.com,1,0,0,1,3,2,no
95588gq.cc,3,1,8,2,3,1,no
acibv.com,1,0,0,1,3,2,no
isakesi.com,1,3,1,1,4,2,yes
fdgtesrdfsde.tk,14,0,0,1,2,2,no
wap-lcbc.info,6,2,12,1,3,1,no
ccbfcsj.com,1,0,0,1,3,2,no
407707.com,1,12,12,1,2,2,no
611589.com,1,0,0,1,2,2,no
126cao.com,1,0,0,1,4,2,no
gbwfq.com,1,0,0,1,3,2,no
238878.com,1,10,10,4,4,2,no
cbbgrg.cc,3,5,1,1,3,2,no
pxyerxz.pw,11,0,0,1,4,1,no
95533oyccb.com,1,2,12,1,4,1,no
iccui.com,1,0,0,1,1,2,no
mn-95599.cn,2,1,12,1,3,2,no
icbcvs.com,1,0,0,1,4,1,no
ccb-cy.com,1,0,0,1,4,2,no
dd3.cc,3,2,7,1,4,1,yes
737118.com,1,0,0,4,2,2,no
cbbzwy.cc,3,5,1,1,3,1,no
344222.com,1,0,0,1,3,2,yes
ccoesd.cc,3,5,1,1,3,2,no
dfghsjv.gq,16,0,0,1,2,2,no
95533-in.cc,3,1,8,1,4,1,no
cbbxrc.com,1,1,10,2,2,2,no
yaxin-sports.com,1,12,1,2,2,2,yes
234032.com,1,0,0,4,2,2,no
511.cc,3,0,0,2,2,2,no
zozc.com,1,0,3,1,4,2,yes
ccbeya.cc,3,5,1,1,3,1,no
95588ghjd.cc,3,0,0,1,3,2,no
nb-daogui.com,1,12,12,1,3,1,no
ccnuek.cc,3,5,1,1,3,2,no
gdisk.org,5,0,0,1,2,2,yes
ccxozn.cc,3,1,6,1,3,1,no
js6666.net,4,0,0,2,2,2,no
ccbaaq.com,1,0,0,1,1,2,no
756668.com,1,0,3,1,4,2,no
665798.com,1,12,12,4,3,1,no
com-cid.cn,2,1,12,3,2,2,no
02020.info,6,0,0,1,3,2,yes
gnxzm.com,1,0,0,1,3,2,no
ccbnq.cc,3,5,1,1,4,2,no
033186.com,1,0,0,1,2,2,no
haodianpu.net,4,2,12,2,2,2,yes
cbcoks.cc,3,2,8,1,3,1,no
234035.com,1,0,0,4,2,2,no
hzinnia.com,1,1,4,2,2,1,yes
95533ccba.cn,2,1,12,1,3,2,no
133848.com,1,0,3,1,4,2,no
gsjfcs.com,1,2,4,1,3,1,no
95533ainccb.com,1,2,12,1,4,1,no
55014.cc,3,1,12,1,3,1,no
95533ccba.cc,3,1,8,1,3,1,no
95588bb.com,1,0,0,1,3,2,no
80368.com,1,0,0,4,2,2,no
ucoua.cc,3,5,1,1,3,2,no
icorv.com,1,0,0,1,4,2,no
ccnueo.cc,3,5,1,1,3,2,no
girlface.com.cn,2,2,12,1,4,2,yes
icbytc.com,1,1,10,1,4,2,no
3588688.com,1,12,2,2,3,1,yes
cbags.cc,3,2,2,1,4,1,no
jtneaw.com,1,0,9,1,3,2,no
icbc-gac.com,1,0,0,1,3,2,no
95533scc.cc,3,1,8,1,4,1,no
95533xn.cc,3,1,2,1,3,1,no
51663882.com,1,1,12,2,2,2,no
icdcks.cc,3,12,4,1,4,1,no
ghyqbw.com,1,2,2,1,3,1,no
03088.cc,3,0,0,2,4,1,no
ytygtaf.pw,11,0,0,1,4,1,no
7890013.com,1,12,11,1,3,1,no
zhipiaoduixian8.com,1,12,2,2,2,1,yes
kktv5.net,4,12,12,2,2,1,yes
91soyo.com,1,2,12,2,2,2,no
hskdcn86.com,1,12,10,2,2,1,no
dy558.com,1,0,0,1,4,2,yes
71157.com,1,1,1,1,2,2,no
xc66.cc,3,1,2,2,2,1,yes
cottoneis.org,5,3,12,1,2,1,yes
dfsgserhsdfg.tk,14,0,0,1,2,2,no
lcbcg.com,1,0,0,1,3,2,no
beautifulphoto.net,4,12,4,1,3,1,yes
95533zr.com,1,1,8,1,3,1,no
10086mfa.pw,11,0,0,1,4,1,no
200700.com,1,0,0,4,4,2,no
ccbggm.cc,3,1,8,1,3,1,no
sdlkhjf.com.cn,2,2,12,1,4,2,no
loo86hfuy.com,1,0,0,1,3,1,no
jnyqfc.cc,3,5,1,1,3,1,no
009222.com,1,0,0,1,2,2,no
drunkliu.cn,2,1,12,1,4,2,no
icbnca.com,1,1,10,1,4,1,no
eastoa.com.cn,2,0,0,1,3,2,no
ffgk.com,1,0,0,1,1,2,yes
cqianli.com,1,2,6,1,2,1,yes
iccvda.com,1,0,0,1,3,1,no
chinaichr.com,1,0,0,2,2,2,yes
95533fjs.cc,3,1,8,1,4,1,no
hongcha.biz,9,12,12,2,2,1,yes
oboed.cc,3,1,2,1,4,1,no
oschina.net,4,0,0,1,1,2,yes
xvtdfi.pw,11,0,0,2,2,1,no
388033.com,1,0,0,1,4,2,no
gk8889.com,1,0,0,1,4,2,no
cxbjmv.cc,3,5,1,1,3,2,no
l0086ccw.com,1,1,10,1,3,2,no
lawxp.com,1,0,9,2,2,2,yes
ynycwz.com,1,12,6,1,2,1,yes
o95588ue.cc,3,1,4,1,4,1,no
jkiccb.com,1,0,0,1,1,2,no
95588jife.cc,3,2,8,1,4,1,no
95533cak.com,1,0,0,1,4,2,no
gazgj.com,1,0,0,1,2,2,no
11283.net,4,1,12,1,2,2,no
enine-pv.com,1,12,1,2,2,2,yes
ysh613.com,1,1,8,1,2,1,no
icbcyc.cn,2,1,12,1,3,2,no
exqqe.com,1,12,10,2,4,2,no
icbcelc.cc,3,1,4,1,3,1,no
xt10086.cc,3,2,8,1,4,1,no
libao996.com,1,0,0,1,2,2,no
ccbako.cc,3,5,1,1,3,2,no
2422.cn,2,12,12,1,4,2,no
pop818.com,1,0,0,1,3,2,yes
jl95533.cc,3,2,8,1,4,1,no
8855vns.com,1,0,0,1,2,2,no
defanli.com,1,0,3,2,2,2,yes
ccbeox.com,1,1,10,2,2,2,no
ccbbwl.com,1,0,0,1,3,2,no
35138.com,1,0,0,4,4,2,no
333.net,4,0,0,1,2,2,no
china-mmm.nom.co,10,12,12,1,1,2,no
0733888.com,1,0,0,4,3,2,yes
cuhtzb.com,1,1,2,1,3,1,no
jnfcya.com,1,2,2,1,3,1,no
hao315.tv,7,2,1,2,2,2,yes
733111.com,1,0,0,1,2,2,no
31332.com,1,5,1,2,2,2,yes
bc816.com,1,0,0,1,4,2,no
luyin.cc,3,5,1,2,1,2,yes
ibhazq.cc,3,0,1,1,3,2,no
cvdzqk.com,1,2,6,1,3,1,no
2221949.com,1,0,0,2,2,2,no
hanbo.com,1,12,12,2,2,2,yes
hkbbw.com,1,0,0,1,2,2,yes
51388.net,4,0,0,1,4,2,yes
72zx.com,1,1,12,1,4,1,yes
13878.com,1,0,12,4,2,2,no
ccbcgt.cc,3,0,0,1,3,2,no
3mtu.com,1,0,0,4,2,2,no
icbcqt-xyk.com,1,0,0,1,3,2,no
waoccb.com,1,0,0,1,4,2,no
ccbvir.tk,14,0,0,1,3,2,no
559918.com,1,1,1,2,2,1,yes
4adown.com.cn,2,8,12,2,2,2,yes
18633.com,1,0,0,4,2,2,no
psy-viu.cc,3,2,2,1,3,1,no
687397.com,1,1,6,2,3,1,no
cbewt.com,1,0,0,1,3,2,no
10086dxpy.com,1,12,11,1,3,1,no
ccbyym.cc,3,1,8,1,3,1,no
77383838.com,1,0,3,4,2,2,no
nalila.com,1,12,12,1,4,1,yes
cbbytq.cc,3,1,2,1,3,1,no
jsivqf.pw,11,0,0,2,2,1,no
scbiztrip.com,1,8,2,1,1,1,yes
icbcoos.com,1,3,10,1,4,2,no
95533ios.pw,11,0,0,1,4,1,no
hzchangda.com,1,12,12,4,2,2,no
58tl.party,16,0,0,1,4,1,no
8q1.win,12,0,0,1,3,1,no
zwscypk86.com,1,0,0,1,3,2,no
qa114.com,1,12,1,2,2,2,yes
qdwsb.com,1,2,2,4,2,1,yes
gfcdzq.cc,3,5,1,1,3,2,no
hui8880.com,1,0,0,2,2,2,no
0597ren.com,1,12,6,1,3,1,yes
ccbeoen.com,1,1,10,2,2,2,no
45598i.com,1,0,0,4,2,2,no
tbgame008.com,1,0,0,1,3,2,no
67810.win,12,0,0,2,1,1,no
yueehaojiaoyimao.win,12,0,0,1,4,1,no
izbem.com,1,1,12,1,3,1,no
mnfebxcet.com,1,1,12,1,3,1,no
268138.com,1,0,0,1,1,2,yes
318345.com,1,0,0,1,4,2,no
icbn.pw,11,0,0,2,2,1,no
cbbno.cc,3,5,1,1,3,1,no
133933.com,1,0,0,1,4,2,no
pn10086.la,16,0,4,1,4,2,no
woniucy.com,1,1,1,1,2,2,yes
95588jifm.cc,3,2,8,1,4,1,no
cimdre.cc,3,0,0,1,3,2,no
jkioq.cc,3,1,12,1,3,1,no
wap-icbch.com,1,0,0,1,3,2,no
jiajhahv.pw,11,0,0,1,2,1,no
cbatfc.cc,3,5,1,1,3,2,no
9yes.com,1,5,1,1,1,2,yes
ccbfaf.cc,3,1,8,1,4,1,no
gsyhsmz.cc,3,1,2,1,3,1,no
360da.cn,2,2,12,1,4,2,no
hitrbl.com,1,1,1,2,2,2,yes
ccbcxd.cc,3,5,1,1,3,2,no
onjovr.pw,11,0,0,2,2,1,no
6oaji.top,13,0,0,1,3,1,no
95533ryccb.com,1,2,12,1,4,1,no
ccbtnk.cc,3,0,0,1,3,2,no
vn558.com,1,0,0,2,2,2,no
010ssc.com,1,0,3,1,3,2,yes
266uuu.com,1,12,12,1,4,1,no
dxsxs.com,1,0,0,2,2,2,yes
ccbin.cc,3,5,1,1,3,2,no
fen55.cn,2,0,0,1,3,2,no
jumi18.com,1,12,12,1,2,1,yes
ccrt.net,4,12,12,1,2,2,yes
56788g.com,1,0,0,4,2,2,no
adagl.com,1,2,1,1,2,2,yes
dmxin.cn,2,0,0,2,3,2,no
029039.com,1,0,0,1,4,2,no
rgsyht.com,1,3,6,1,4,1,no
czxsv.cc,3,3,7,1,3,1,no
cbcuyt.cc,3,5,1,1,3,2,no
chinasie.com,1,12,2,2,2,1,yes
zholon.cn,2,0,0,1,3,2,no
003113.com,1,0,0,4,2,2,no
ccmosw.cc,3,1,2,1,3,1,no
bnaed.cc,3,5,1,1,3,2,no
ccbvzw.cc,3,5,1,1,3,2,no
zhtool.com,1,0,3,1,1,2,yes
ccbukr.cc,3,5,1,1,3,2,no
yidjifen.com,1,0,0,1,4,1,no
5345.com,1,0,0,1,4,2,no
cbosum.cc,3,2,12,1,3,1,no
shouyougg86.com,1,0,0,1,3,2,no
nn666.com,1,12,4,1,2,2,yes
wokbyx.pw,11,0,0,2,2,1,no
ccbyto.cc,3,0,0,1,3,2,no
cciee.org.cn,2,12,12,1,4,2,yes
365dvd7000.com,1,0,0,3,2,2,no
530111.com,1,0,0,1,2,2,no
10086qdn.pw,11,0,0,1,4,1,no
xiaoluyy.com,1,5,1,2,2,2,yes
b33138.com,1,0,0,1,1,2,no
wrfsf.com,1,3,10,1,4,1,no
283oo.com,1,12,11,4,4,1,no
10086jmc.pw,11,0,0,1,4,1,no
fr53.com,1,12,12,2,4,2,no
kszhengshen.cn,2,4,12,1,4,2,no
gbechina.com,1,12,1,2,2,2,yes
ccvuzg.cc,3,5,1,1,3,2,no
i9xb.com,1,0,0,1,4,2,yes
ccxcsh.cc,3,2,8,1,3,1,no
ccbtcm.pw,11,0,0,1,3,1,no
ctoco.com,1,1,12,2,2,1,yes
lbqsjd.com,1,9,10,1,4,2,no
haier.net,4,12,1,1,4,2,yes
02pay.cn,2,11,12,1,1,2,no
ann5.net,4,2,12,1,1,1,yes
ccbrep.cc,3,5,1,1,3,1,no
95533jib.cc,3,1,8,1,3,1,no
ccbsxz.com,1,5,1,1,3,2,no
203766.com,1,12,12,2,4,1,no
zc139.com,1,0,0,1,3,2,yes
wxinqq.com,1,3,2,1,3,1,no
szodis.com,1,0,0,2,2,2,no
m-gfscv.cc,3,1,2,1,3,1,no
ccbchd.cc,3,0,0,1,3,2,no
abchlina.com,1,12,8,1,4,1,no
beifangguoshu.com,1,1,2,1,3,1,yes
hbzycgz.com,1,0,0,1,4,2,yes
301555.com,1,0,0,2,2,2,no
11555.net,4,0,0,4,2,2,no
