domain,tld,email_type,spon_registrar,keyword,httpcode,locate_cmp,web_judge_result
wap-95533-xr.cc,3,1,2,1,3,2,no
ghwef.com,1,2,2,1,3,2,no
02112580.net,4,0,0,4,3,1,yes
cbblz.cc,3,5,1,1,3,1,no
3456111.com,1,12,11,4,2,4,no
sixtea.com.cn,2,8,12,1,3,1,yes
869v.com,1,0,3,1,1,1,yes
hougong3.com,1,0,0,2,2,1,yes
5225wy.com,1,0,0,1,3,7,no
vip95588e.com,1,1,8,1,2,2,no
juboxingyun.com,1,0,0,4,4,1,no
tianyaclub.com,1,12,1,2,2,1,yes
acbgh.com,1,1,8,1,3,10,no
vszebtc.cc,3,1,4,1,3,2,no
ffyzg.com,1,5,1,1,3,3,no
fanlimao.net,4,0,0,2,2,4,yes
95588zcs.pw,11,0,0,1,4,7,no
9van.net,4,0,9,1,4,1,yes
jiaheyuan.cn,2,1,12,2,2,1,yes
95588gg.top,13,0,0,1,4,5,no
gf9588.com,1,0,0,1,3,1,no
hubeitour.gov.cn,2,12,12,2,2,1,yes
230029.com,1,0,3,1,4,1,no
543.cn,2,1,12,2,2,1,yes
jnfczy.cc,3,5,1,1,3,1,no
96096kp.com,1,0,0,1,2,1,yes
c10086n.cc,3,0,0,1,3,5,no
psy-csg.cc,3,1,4,1,3,5,no
blr01.com,1,0,0,2,3,1,no
ccbfnu.cc,3,0,0,1,4,1,no
623099.com,1,12,12,2,4,2,no
zhengly.com,1,2,1,1,3,1,no
poeeki.cc,3,1,2,1,3,4,no
shopso.cn,2,3,12,1,4,1,yes
kabu4.com,1,1,6,2,2,4,yes
95599-ci.pw,11,0,0,1,2,7,no
444422.com,1,1,6,4,2,2,no
95588jir.cc,3,1,8,1,4,4,no
816006.com,1,0,0,2,2,1,no
kexuelife.com,1,12,1,1,3,1,yes
cvdbqq.com,1,12,6,1,3,3,no
ccomdk.cc,3,5,1,1,3,1,no
yswm.net,4,1,2,2,2,3,yes
ccvoxh.cc,3,5,1,1,3,1,no
wzp-ccbi.cc,3,1,2,1,3,4,no
066968.com,1,12,12,1,1,2,no
sougou.com,1,12,12,1,2,1,yes
haoledi.com,1,0,9,1,4,1,yes
chinahf.net,4,2,1,2,2,4,no
ccbbgr.cc,3,5,1,1,3,1,no
990162.com,1,0,0,2,2,1,no
sdycwk.pw,11,0,0,1,4,7,no
95533ib.com,1,5,1,1,3,1,no
gjfih.com,1,2,8,1,3,2,no
sxjdzs.com,1,1,4,2,2,1,no
cs-ccb.com,1,12,2,1,3,4,no
wh99999.com,1,1,7,1,4,2,yes
icbc-ffc.com,1,0,0,1,3,1,no
ccsscar.cn,2,9,12,1,2,1,no
xiakey.com,1,1,1,1,4,1,yes
cty.cn,2,12,12,2,2,1,yes
icbcro-xyk.com,1,0,0,1,4,1,no
aicbic.com,1,0,0,1,3,1,no
1023.cn,2,12,12,1,3,1,yes
ccvoat.cc,3,5,1,1,3,3,no
ccbtde.cc,3,5,1,1,3,1,no
hy-95533.pw,11,0,0,1,2,7,no
fh090.com,1,0,0,1,4,1,no
ccfourth.com,1,5,1,1,4,1,yes
shouyouwang6223pt.com,1,0,0,2,3,1,no
95588zxh.pw,11,0,0,1,4,7,no
tb188.com,1,1,7,2,2,7,no
gxwvvsi.com,1,2,12,2,2,4,no
green-lawn.cn,2,12,12,2,2,7,yes
knzod.win,12,0,0,1,3,7,no
cbbsdwz.cc,3,1,6,1,3,2,no
gg605.com,1,0,0,1,2,1,no
ghydfc.com,1,2,2,1,3,4,no
wap-95568.cc,3,2,2,1,3,4,no
sdguangju.cn,2,11,12,2,2,1,no
789064.com,1,0,0,4,2,1,no
ccvumn.cc,3,5,1,1,3,1,no
ccvmax.cc,3,5,1,1,3,3,no
shouyw09.com,1,0,0,1,3,1,no
kxsqy.com,1,0,0,1,3,1,no
ccb95533.cc,3,2,8,1,3,4,no
cbskke.cc,3,12,8,1,3,4,no
639516.com,1,12,11,4,2,2,no
cbokse.cc,3,2,12,1,3,5,no
ccb95533.co,10,0,0,1,3,1,no
ccb95533.cn,2,1,12,1,3,1,no
taftky.com,1,1,12,1,2,1,no
wap-vit.cc,3,2,2,1,4,2,no
95588dkf.cc,3,1,8,1,3,4,no
bolanhongtu.com,1,12,7,4,2,2,yes
95588jiy.cc,3,1,8,1,3,4,no
95533lvccb.com,1,2,12,1,4,2,no
95588lir.cc,3,1,8,1,3,4,no
ccbrvy.cc,3,0,0,1,3,1,no
crjgs.com,1,1,2,2,4,3,yes
ciczq.cc,3,1,4,1,3,5,no
cbbhgf.cc,3,1,6,1,3,4,no
fjqun.com,1,12,12,1,4,2,yes
gz1000y.com,1,3,6,1,1,2,yes
ddhyq.com,1,0,0,1,3,1,no
sskee.com,1,5,1,2,2,1,yes
zhishouji.com,1,0,3,1,4,1,yes
loo86onc.cc,3,1,1,1,3,1,no
95588ppr.cc,3,1,8,1,3,4,no
cmcew.com,1,0,0,1,3,2,no
95533md.com,1,3,10,1,3,5,no
40696.com,1,12,7,1,4,1,yes
95588-t.com,1,0,0,1,3,1,no
icbcxym.com,1,0,0,1,4,7,no
liangchan.net,4,1,12,2,2,5,yes
95599-cm.pw,11,0,0,1,4,7,no
6619.net,4,0,3,2,2,1,yes
ccbskt.cc,3,5,1,1,4,1,no
icbch.cn,2,2,12,1,3,1,no
expon.cn,2,1,12,2,2,7,yes
95533v.top,13,0,0,1,3,4,no
3gtmw.com,1,2,6,4,2,4,no
haiwy6.com,1,10,10,2,2,1,no
iahwud.com,1,0,0,1,3,1,no
cbmjus.cc,3,1,8,1,3,4,no
sxmgcbb.cc,3,1,6,1,3,2,no
ccbepr.cc,3,5,1,1,3,1,no
95588-e.com,1,0,0,1,3,1,no
ccboou.cc,3,5,1,1,3,3,no
cbbsjzw.cc,3,1,6,1,3,4,no
tuanyanwang.com,1,1,12,1,1,2,yes
57lunwen.com,1,2,10,1,4,2,yes
zolsky.com,1,3,12,2,2,4,yes
ccbbhd.cc,3,2,8,1,3,4,no
661mi.net,4,0,0,2,4,4,no
uhvzc.cc,3,3,1,1,3,1,no
airsw.com,1,12,1,2,2,2,no
49556.com,1,1,1,1,2,1,no
bjeastln.com,1,1,12,1,4,3,yes
bxfuwu.cn,2,1,12,4,2,1,no
zxcmvn.com,1,0,0,1,3,1,no
gdstc.gov.cn,2,12,12,1,4,1,yes
13998323508.com,1,0,0,1,3,1,no
ccbmxj.cc,3,5,1,1,3,7,no
365age.com,1,12,11,2,2,1,yes
ccbooq.cc,3,1,8,1,3,4,no
wy16.com,1,1,12,1,3,5,no
ccbqoj.com,1,0,0,1,3,1,no
678694.com,1,0,0,4,2,1,no
ruanjia.com,1,0,0,1,2,1,yes
icbcbse.com,1,5,1,1,3,1,no
whx.gov.cn,2,1,12,1,1,1,yes
bcbrka.cc,3,1,6,1,3,5,no
damantou.com,1,1,1,1,1,1,yes
12555.net,4,0,0,1,4,1,no
95533fjccb.com,1,2,12,1,3,2,no
642445.com,1,1,7,4,2,2,no
8pj.net,4,0,0,1,2,1,no
ccdib.cc,3,1,4,1,4,5,no
ccbsxo.cc,3,5,1,1,3,1,no
ccsports.com.cn,2,12,12,2,4,1,no
vipccbd.cc,3,2,8,1,3,4,no
ccbskf.cc,3,5,1,1,3,1,no
ccmano.cc,3,5,1,1,3,1,no
ortwe-wetoh.com,1,0,0,2,3,1,no
520qqa.com,1,0,0,1,3,1,no
95533mt.cc,3,1,8,1,3,4,no
wpsbc.com,1,0,0,1,3,1,no
07525184.com,1,0,0,2,3,1,yes
yanlove.com,1,5,1,1,4,1,yes
2535777.com,1,0,0,2,2,1,yes
erteye.pw,11,0,0,1,2,7,no
ghclbd.win,12,0,0,1,3,7,no
huangshicoczzheng.com,1,0,0,2,3,1,no
ytsgj.com,1,1,7,1,4,3,no
jfwhdadmsem86.com,1,12,11,1,3,4,no
234031.com,1,0,0,4,2,1,no
69ma.cn,2,0,0,1,3,1,no
ccbmeh.cc,3,5,1,1,3,1,no
95533jslccb.com,1,0,0,1,3,2,no
ccbmcn.cc,3,1,2,1,3,6,no
95533yiccb.com,1,2,12,1,4,2,no
jnzhigo.com,1,1,2,1,2,1,no
ccbedz.cc,3,0,0,1,3,3,no
pcy-iccb.cc,3,2,2,1,4,4,no
l0086wkjd.com,1,2,12,1,3,4,no
567245.com,1,0,0,4,2,1,no
cbbhyb.cc,3,5,1,1,3,1,no
gxfcag.cc,3,5,1,1,3,1,no
shengwango.com,1,0,0,1,1,1,no
3567.com,1,0,3,1,4,1,yes
psy-cso.cc,3,0,0,1,3,1,no
4797.org,5,2,12,4,2,5,no
hengidc.com,1,1,2,1,4,4,yes
daojiu.net.cn,2,1,12,2,2,1,no
jbb444.com,1,0,0,1,4,1,no
ccbptx.com,1,3,10,2,2,4,no
zzsyfc.com,1,0,0,1,2,4,no
gsyhvk.com,1,2,2,1,2,2,no
m-ccbdyx.cc,3,1,2,1,3,4,no
49703.com,1,12,11,2,2,1,yes
sun2003.com,1,0,0,4,2,1,no
pay-iccb.cc,3,1,4,1,1,4,no
changzhihao.com,1,0,0,2,2,1,yes
091091.com,1,0,0,1,2,1,no
pj54.com,1,0,0,4,2,1,no
wap-icbu.cc,3,3,2,1,4,4,no
0088.biz,9,12,12,2,2,2,yes
l0086l1.cn,2,2,12,1,4,1,no
612555.com,1,10,10,1,2,1,no
cc400.cc,3,12,7,2,4,2,no
95533c.xyz,15,0,0,1,1,7,no
cbxtto.cc,3,12,8,1,3,4,no
95588uf.com,1,0,0,1,3,1,no
wap-cxvr.cc,3,3,2,1,4,4,no
iuxyr.pw,11,0,0,1,4,7,no
icloud-ios1r.cn,2,12,12,2,2,1,no
95588kjs.cc,3,2,2,1,3,4,no
xtswj.com.cn,2,12,12,2,2,1,no
yxsmarthome.com,1,2,4,1,3,2,no
cgrs168.com,1,1,1,2,2,2,no
cp898.cc,3,0,0,2,2,1,no
zsjiya.cn,2,1,12,1,1,1,no
gsyhke.com,1,2,12,1,3,4,no
dynacore-battery.com,1,12,12,2,2,1,yes
reeytfr.pw,11,0,0,1,2,7,no
cbyeso.cc,3,12,8,1,3,4,no
jsi95533.cc,3,2,8,1,4,4,no
979055.com,1,0,0,2,2,1,no
dengmingshan.net,4,12,12,1,2,2,yes
tesla.cn,2,12,12,2,2,1,yes
ccbrab.com,1,1,12,1,3,4,no
5ieee.com,1,2,12,1,1,5,no
ccbptj.com,1,1,10,2,2,4,no
huoin.cn,2,1,12,1,4,1,no
ff-95599.pw,11,0,0,1,4,7,no
chinavoa.com,1,12,11,2,2,4,yes
jsf10086.com,1,12,11,1,3,4,no
klgkm.com,1,1,12,1,2,2,no
yj518.com,1,2,1,1,3,1,yes
ccbrfe.cc,3,5,1,1,4,3,no
savol.net,4,0,3,1,4,1,yes
95588yll.cc,3,2,8,1,3,4,no
cbkztp.cc,3,12,8,1,3,4,no
xxya08.com,1,0,0,1,3,2,no
om95588r.cc,3,1,12,1,4,4,no
95588wa.cc,3,1,8,1,3,4,no
ydd86.cc,3,1,8,1,3,4,no
vrczy.com,1,0,0,1,3,1,no
hxbxykte.com,1,1,2,1,3,2,no
00522.co,10,2,12,4,4,3,no
ccbpsh.cc,3,5,1,1,3,3,no
jnfgdh.cc,3,5,1,1,3,1,no
95588lij.cc,3,2,8,1,4,4,no
wgsezf.cc,3,5,1,1,3,1,no
11-10086.cc,3,2,2,1,3,4,no
05554.com,1,0,3,4,2,1,no
cbccxe.cc,3,1,6,1,3,4,no
365tmall.net,4,1,8,1,4,1,no
pa-95599.com,1,0,0,1,2,1,no
wap-vcbci.cc,3,3,2,1,3,4,no
nssbt.com,1,1,2,2,2,5,yes
changle.gov.cn,2,12,12,1,1,1,yes
68166522.com,1,0,0,1,3,2,yes
benghuaiguanw.com,1,0,0,1,3,1,no
169uu.net,4,0,0,4,2,1,no
cxsyd.com,1,4,1,2,2,2,no
xadwiremesh.com,1,0,0,2,3,1,yes
ccbyuc.cc,3,12,2,1,3,2,no
quxianwap.com,1,0,0,1,3,1,yes
5927.cc,3,0,12,1,4,1,yes
95588aet.cc,3,1,8,1,3,4,no
l0086kvgf.com,1,0,0,1,3,4,no
95588jyw.cc,3,2,8,2,3,4,no
dzzfw.cc,3,0,0,1,3,1,no
mh2sc.com,1,0,0,1,2,1,yes
cibmyr.cc,3,5,1,1,3,1,no
fqcfm.com,1,0,0,1,3,1,no
longlive.cn,2,3,12,2,2,7,yes
1334.cc,3,0,0,4,2,1,no
qqq999.com,1,0,0,1,3,1,yes
iccuo.com,1,0,0,1,2,1,no
ww00.cc,3,0,0,1,4,1,no
daxiaoshan.com,1,2,2,1,3,6,yes
zjscdb.com,1,1,12,1,3,2,yes
agadfft.pw,11,0,0,1,2,7,no
www5842.com,1,1,12,4,2,6,no
2211365.net,4,0,0,4,2,1,no
ccbbkd.cc,3,1,8,1,3,4,no
cbahan.com,1,0,0,1,3,1,no
100345.com,1,10,10,4,2,1,no
hzsgjj.com,1,2,2,2,2,6,yes
86gps.net,4,0,12,2,2,1,yes
wknc100.com,1,1,2,2,2,5,yes
95588gjy.cc,3,2,2,1,4,4,no
ccbkub.cc,3,5,1,1,3,1,no
crnbb.link,16,1,12,1,3,5,no
pinannb.com,1,1,2,1,3,2,no
zdsoft.com.cn,2,12,12,2,2,1,yes
bohuitoyota.com,1,0,0,2,2,1,yes
z2cb.com,1,0,0,1,4,1,no
shundecity.com,1,2,2,2,2,2,yes
shouyou378.com,1,0,0,1,3,1,no
xinditoys.com,1,0,0,2,2,1,no
0351lxs.cn,2,11,12,1,4,1,yes
ccbnsh.cc,3,5,1,1,3,2,no
comeshoping.com,1,0,0,1,4,1,no
iphonenak.com,1,2,2,1,3,2,no
jffccd.com,1,0,0,1,4,1,no
186578.com,1,0,0,2,3,1,no
gshfce.com,1,2,2,1,3,4,no
chuzhou99.com,1,1,1,2,2,2,yes
kfyuft.pw,11,0,0,1,2,7,no
gsyhed.com,1,2,2,1,3,2,no
duotin.com,1,1,4,2,2,2,yes
0513idc.com,1,12,4,4,2,1,yes
033567.com,1,12,11,1,4,2,no
ccbxhx.com,1,1,12,1,3,4,no
viniki.cn,2,1,12,2,4,1,yes
pzkmx.com,1,0,0,1,3,1,no
icbv.pw,11,0,0,1,2,7,no
cbc-cb.com,1,0,0,1,3,1,no
souy668pt.com,1,0,0,1,3,1,no
ccb-fb.com,1,0,0,1,3,1,no
fz-95588.com,1,0,0,1,3,1,no
czskr.com,1,0,0,1,1,1,yes
13770000005.cn,2,8,12,1,1,1,yes
188gk.com,1,0,0,1,4,1,yes
qshhg.com,1,0,0,1,3,1,no
ccbqjj.cc,3,0,0,1,3,1,no
677422.com,1,0,0,1,2,1,no
95599-se.pw,11,0,0,1,4,7,no
aujqst.pw,11,0,0,2,2,7,no
cm568.com,1,0,0,1,3,2,no
cddtad.com,1,0,0,1,3,7,no
sdfdewzv.cc,3,1,8,1,1,2,no
wap-icbi.cc,3,1,2,1,3,4,no
672966.com,1,0,0,2,3,1,no
monten.cc,3,1,4,1,3,1,no
pny-vrt.cc,3,2,2,1,3,4,no
ccbvix.tk,14,0,0,1,3,1,no
cmbvzj.com,1,12,6,1,3,3,no
95533ra.cc,3,5,1,1,3,1,no
wuming.tech,16,0,0,1,4,7,no
jjzfb.com,1,12,12,1,2,1,no
hbzp.cc,3,1,2,2,2,3,yes
cbbbn.cc,3,5,1,1,4,1,no
968786.com,1,1,7,4,4,2,no
zol.com.cn,2,12,12,3,2,1,yes
00990.com,1,0,0,1,4,1,no
raynray.cn,2,0,0,1,3,1,no
xtxh.net,4,12,12,2,2,8,yes
nyhualu.com,1,9,6,2,3,2,yes
iudsfgo.pw,11,0,0,1,4,7,no
181365.com,1,0,3,1,1,1,no
95533loccb.com,1,2,12,1,4,2,no
iunicb.com,1,2,12,1,3,4,no
ghitfc.cc,3,5,1,1,3,1,no
wgsyhrt.com,1,0,0,1,3,1,no
95588gq.cc,3,1,8,2,3,4,no
acibv.com,1,0,0,1,3,1,no
isakesi.com,1,3,1,1,4,1,yes
fdgtesrdfsde.tk,14,0,0,1,2,1,no
wap-lcbc.info,6,2,12,1,3,5,no
ccbfcsj.com,1,0,0,1,3,1,no
407707.com,1,12,12,1,2,1,no
611589.com,1,0,0,1,2,1,no
126cao.com,1,0,0,1,4,1,no
gbwfq.com,1,0,0,1,3,1,no
238878.com,1,10,10,4,4,1,no
cbbgrg.cc,3,5,1,1,3,1,no
pxyerxz.pw,11,0,0,1,4,7,no
95533oyccb.com,1,2,12,1,4,2,no
iccui.com,1,0,0,1,1,1,no
mn-95599.cn,2,1,12,1,3,1,no
icbcvs.com,1,0,0,1,4,4,no
ccb-cy.com,1,0,0,1,4,1,no
dd3.cc,3,2,7,1,4,2,yes
737118.com,1,0,0,4,2,1,no
cbbzwy.cc,3,5,1,1,3,3,no
344222.com,1,0,0,1,3,1,yes
ccoesd.cc,3,5,1,1,3,1,no
dfghsjv.gq,16,0,0,1,2,1,no
95533-in.cc,3,1,8,1,4,4,no
cbbxrc.com,1,1,10,2,2,1,no
yaxin-sports.com,1,12,1,2,2,1,yes
234032.com,1,0,0,4,2,1,no
511.cc,3,0,0,2,2,1,no
zozc.com,1,0,3,1,4,1,yes
ccbeya.cc,3,5,1,1,3,3,no
95588ghjd.cc,3,0,0,1,3,1,no
nb-daogui.com,1,12,12,1,3,3,no
ccnuek.cc,3,5,1,1,3,1,no
gdisk.org,5,0,0,1,2,1,yes
ccxozn.cc,3,1,6,1,3,4,no
js6666.net,4,0,0,2,2,1,no
ccbaaq.com,1,0,0,1,1,1,no
756668.com,1,0,3,1,4,1,no
665798.com,1,12,12,4,3,2,no
com-cid.cn,2,1,12,3,2,1,no
02020.info,6,0,0,1,3,1,yes
gnxzm.com,1,0,0,1,3,1,no
ccbnq.cc,3,5,1,1,4,1,no
033186.com,1,0,0,1,2,1,no
haodianpu.net,4,2,12,2,2,1,yes
cbcoks.cc,3,2,8,1,3,2,no
234035.com,1,0,0,4,2,1,no
hzinnia.com,1,1,4,2,2,2,yes
95533ccba.cn,2,1,12,1,3,1,no
133848.com,1,0,3,1,4,1,no
gsjfcs.com,1,2,4,1,3,5,no
95533ainccb.com,1,2,12,1,4,2,no
55014.cc,3,1,12,1,3,2,no
95533ccba.cc,3,1,8,1,3,4,no
95588bb.com,1,0,0,1,3,1,no
80368.com,1,0,0,4,2,1,no
ucoua.cc,3,5,1,1,3,1,no
icorv.com,1,0,0,1,4,1,no
ccnueo.cc,3,5,1,1,3,1,no
girlface.com.cn,2,2,12,1,4,1,yes
icbytc.com,1,1,10,1,4,1,no
3588688.com,1,12,2,2,3,2,yes
cbags.cc,3,2,2,1,4,4,no
jtneaw.com,1,0,9,1,3,1,no
icbc-gac.com,1,0,0,1,3,1,no
95533scc.cc,3,1,8,1,4,4,no
95533xn.cc,3,1,2,1,3,4,no
51663882.com,1,1,12,2,2,1,no
icdcks.cc,3,12,4,1,4,2,no
ghyqbw.com,1,2,2,1,3,4,no
03088.cc,3,0,0,2,4,2,no
ytygtaf.pw,11,0,0,1,4,7,no
7890013.com,1,12,11,1,3,2,no
zhipiaoduixian8.com,1,12,2,2,2,5,yes
kktv5.net,4,12,12,2,2,4,yes
91soyo.com,1,2,12,2,2,1,no
hskdcn86.com,1,12,10,2,2,4,no
dy558.com,1,0,0,1,4,1,yes
71157.com,1,1,1,1,2,1,no
xc66.cc,3,1,2,2,2,6,yes
cottoneis.org,5,3,12,1,2,3,yes
dfsgserhsdfg.tk,14,0,0,1,2,1,no
lcbcg.com,1,0,0,1,3,1,no
beautifulphoto.net,4,12,4,1,3,2,yes
95533zr.com,1,1,8,1,3,4,no
10086mfa.pw,11,0,0,1,4,7,no
200700.com,1,0,0,4,4,1,no
ccbggm.cc,3,1,8,1,3,4,no
sdlkhjf.com.cn,2,2,12,1,4,1,no
loo86hfuy.com,1,0,0,1,3,6,no
jnyqfc.cc,3,5,1,1,3,2,no
009222.com,1,0,0,1,2,1,no
drunkliu.cn,2,1,12,1,4,1,no
icbnca.com,1,1,10,1,4,2,no
eastoa.com.cn,2,0,0,1,3,1,no
ffgk.com,1,0,0,1,1,1,yes
cqianli.com,1,2,6,1,2,2,yes
iccvda.com,1,0,0,1,3,4,no
chinaichr.com,1,0,0,2,2,1,yes
95533fjs.cc,3,1,8,1,4,4,no
hongcha.biz,9,12,12,2,2,2,yes
oboed.cc,3,1,2,1,4,4,no
oschina.net,4,0,0,1,1,1,yes
xvtdfi.pw,11,0,0,2,2,7,no
388033.com,1,0,0,1,4,1,no
gk8889.com,1,0,0,1,4,1,no
cxbjmv.cc,3,5,1,1,3,1,no
l0086ccw.com,1,1,10,1,3,1,no
lawxp.com,1,0,9,2,2,1,yes
ynycwz.com,1,12,6,1,2,3,yes
o95588ue.cc,3,1,4,1,4,4,no
jkiccb.com,1,0,0,1,1,1,no
95588jife.cc,3,2,8,1,4,4,no
95533cak.com,1,0,0,1,4,1,no
gazgj.com,1,0,0,1,2,1,no
11283.net,4,1,12,1,2,1,no
enine-pv.com,1,12,1,2,2,1,yes
ysh613.com,1,1,8,1,2,2,no
icbcyc.cn,2,1,12,1,3,1,no
exqqe.com,1,12,10,2,4,1,no
icbcelc.cc,3,1,4,1,3,5,no
xt10086.cc,3,2,8,1,4,5,no
libao996.com,1,0,0,1,2,1,no
ccbako.cc,3,5,1,1,3,1,no
2422.cn,2,12,12,1,4,1,no
pop818.com,1,0,0,1,3,1,yes
jl95533.cc,3,2,8,1,4,4,no
8855vns.com,1,0,0,1,2,1,no
defanli.com,1,0,3,2,2,1,yes
ccbeox.com,1,1,10,2,2,1,no
ccbbwl.com,1,0,0,1,3,1,no
35138.com,1,0,0,4,4,1,no
333.net,4,0,0,1,2,1,no
china-mmm.nom.co,10,12,12,1,1,1,no
0733888.com,1,0,0,4,3,1,yes
cuhtzb.com,1,1,2,1,3,4,no
jnfcya.com,1,2,2,1,3,7,no
hao315.tv,7,2,1,2,2,1,yes
733111.com,1,0,0,1,2,1,no
31332.com,1,5,1,2,2,1,yes
bc816.com,1,0,0,1,4,1,no
luyin.cc,3,5,1,2,1,1,yes
ibhazq.cc,3,0,1,1,3,1,no
cvdzqk.com,1,2,6,1,3,4,no
2221949.com,1,0,0,2,2,1,no
hanbo.com,1,12,12,2,2,1,yes
hkbbw.com,1,0,0,1,2,1,yes
51388.net,4,0,0,1,4,1,yes
72zx.com,1,1,12,1,4,2,yes
13878.com,1,0,12,4,2,1,no
ccbcgt.cc,3,0,0,1,3,1,no
3mtu.com,1,0,0,4,2,1,no
icbcqt-xyk.com,1,0,0,1,3,1,no
waoccb.com,1,0,0,1,4,1,no
ccbvir.tk,14,0,0,1,3,1,no
559918.com,1,1,1,2,2,2,yes
4adown.com.cn,2,8,12,2,2,1,yes
18633.com,1,0,0,4,2,1,no
psy-viu.cc,3,2,2,1,3,4,no
687397.com,1,1,6,2,3,2,no
cbewt.com,1,0,0,1,3,1,no
10086dxpy.com,1,12,11,1,3,4,no
ccbyym.cc,3,1,8,1,3,4,no
77383838.com,1,0,3,4,2,1,no
nalila.com,1,12,12,1,4,4,yes
cbbytq.cc,3,1,2,1,3,4,no
jsivqf.pw,11,0,0,2,2,7,no
scbiztrip.com,1,8,2,1,1,2,yes
icbcoos.com,1,3,10,1,4,1,no
95533ios.pw,11,0,0,1,4,7,no
hzchangda.com,1,12,12,4,2,1,no
58tl.party,16,0,0,1,4,7,no
8q1.win,12,0,0,1,3,7,no
zwscypk86.com,1,0,0,1,3,1,no
qa114.com,1,12,1,2,2,1,yes
qdwsb.com,1,2,2,4,2,2,yes
gfcdzq.cc,3,5,1,1,3,1,no
hui8880.com,1,0,0,2,2,1,no
0597ren.com,1,12,6,1,3,2,yes
ccbeoen.com,1,1,10,2,2,1,no
45598i.com,1,0,0,4,2,1,no
tbgame008.com,1,0,0,1,3,1,no
67810.win,12,0,0,2,1,7,no
yueehaojiaoyimao.win,12,0,0,1,4,7,no
izbem.com,1,1,12,1,3,2,no
mnfebxcet.com,1,1,12,1,3,2,no
268138.com,1,0,0,1,1,1,yes
318345.com,1,0,0,1,4,1,no
icbn.pw,11,0,0,2,2,7,no
cbbno.cc,3,5,1,1,3,7,no
133933.com,1,0,0,1,4,1,no
pn10086.la,16,0,4,1,4,1,no
woniucy.com,1,1,1,1,2,1,yes
95588jifm.cc,3,2,8,1,4,4,no
cimdre.cc,3,0,0,1,3,1,no
jkioq.cc,3,1,12,1,3,2,no
wap-icbch.com,1,0,0,1,3,1,no
jiajhahv.pw,11,0,0,1,2,7,no
cbatfc.cc,3,5,1,1,3,1,no
9yes.com,1,5,1,1,1,1,yes
ccbfaf.cc,3,1,8,1,4,4,no
gsyhsmz.cc,3,1,2,1,3,4,no
360da.cn,2,2,12,1,4,1,no
hitrbl.com,1,1,1,2,2,1,yes
ccbcxd.cc,3,5,1,1,3,1,no
onjovr.pw,11,0,0,2,2,7,no
6oaji.top,13,0,0,1,3,2,no
95533ryccb.com,1,2,12,1,4,2,no
ccbtnk.cc,3,0,0,1,3,1,no
vn558.com,1,0,0,2,2,1,no
010ssc.com,1,0,3,1,3,1,yes
266uuu.com,1,12,12,1,4,5,no
dxsxs.com,1,0,0,2,2,1,yes
ccbin.cc,3,5,1,1,3,1,no
fen55.cn,2,0,0,1,3,1,no
jumi18.com,1,12,12,1,2,2,yes
ccrt.net,4,12,12,1,2,1,yes
56788g.com,1,0,0,4,2,1,no
adagl.com,1,2,1,1,2,1,yes
dmxin.cn,2,0,0,2,3,1,no
029039.com,1,0,0,1,4,1,no
rgsyht.com,1,3,6,1,4,2,no
czxsv.cc,3,3,7,1,3,5,no
cbcuyt.cc,3,5,1,1,3,1,no
chinasie.com,1,12,2,2,2,6,yes
zholon.cn,2,0,0,1,3,1,no
003113.com,1,0,0,4,2,1,no
ccmosw.cc,3,1,2,1,3,5,no
bnaed.cc,3,5,1,1,3,1,no
ccbvzw.cc,3,5,1,1,3,1,no
zhtool.com,1,0,3,1,1,1,yes
ccbukr.cc,3,5,1,1,3,1,no
yidjifen.com,1,0,0,1,4,7,no
5345.com,1,0,0,1,4,1,no
cbosum.cc,3,2,12,1,3,5,no
shouyougg86.com,1,0,0,1,3,1,no
nn666.com,1,12,4,1,2,1,yes
wokbyx.pw,11,0,0,2,2,7,no
ccbyto.cc,3,0,0,1,3,1,no
cciee.org.cn,2,12,12,1,4,1,yes
365dvd7000.com,1,0,0,3,2,1,no
530111.com,1,0,0,1,2,1,no
10086qdn.pw,11,0,0,1,4,7,no
xiaoluyy.com,1,5,1,2,2,1,yes
b33138.com,1,0,0,1,1,1,no
wrfsf.com,1,3,10,1,4,4,no
283oo.com,1,12,11,4,4,2,no
10086jmc.pw,11,0,0,1,4,7,no
fr53.com,1,12,12,2,4,1,no
kszhengshen.cn,2,4,12,1,4,1,no
gbechina.com,1,12,1,2,2,1,yes
ccvuzg.cc,3,5,1,1,3,1,no
i9xb.com,1,0,0,1,4,1,yes
ccxcsh.cc,3,2,8,1,3,4,no
ccbtcm.pw,11,0,0,1,3,7,no
ctoco.com,1,1,12,2,2,4,yes
lbqsjd.com,1,9,10,1,4,1,no
haier.net,4,12,1,1,4,1,yes
02pay.cn,2,11,12,1,1,1,no
ann5.net,4,2,12,1,1,2,yes
ccbrep.cc,3,5,1,1,3,3,no
95533jib.cc,3,1,8,1,3,4,no
ccbsxz.com,1,5,1,1,3,1,no
203766.com,1,12,12,2,4,2,no
zc139.com,1,0,0,1,3,1,yes
wxinqq.com,1,3,2,1,3,4,no
szodis.com,1,0,0,2,2,1,no
m-gfscv.cc,3,1,2,1,3,10,no
ccbchd.cc,3,0,0,1,3,1,no
abchlina.com,1,12,8,1,4,2,no
beifangguoshu.com,1,1,2,1,3,4,yes
hbzycgz.com,1,0,0,1,4,1,yes
